# SynthV/synth3 synthetic spectrum, Teff = 5215 K, log g = 3.55, normalized; decimated by 2 to 0.013 A/px (0.6 km/s at 6000 A, still oversampling the 1 km/s TODCOR grid)
# cut from 5215K_logg355.prf over 5650-6850 A, every 2th point
# wavelength [Angstrom, air]  normalized flux
5779.3807  0.999975
5779.3923  0.999971
5779.4038  0.999937
5779.4154  0.999903
5779.4269  0.999870
5779.4385  0.999836
5779.4501  0.999733
5779.4616  0.999458
5779.4732  0.998893
5779.4847  0.997614
5779.4963  0.995309
5779.5078  0.991894
5779.5194  0.987613
5779.5310  0.983067
5779.5425  0.979178
5779.5541  0.977349
5779.5656  0.978224
5779.5772  0.981060
5779.5888  0.984533
5779.6003  0.987040
5779.6119  0.987126
5779.6234  0.983825
5779.6350  0.976914
5779.6466  0.967084
5779.6581  0.955993
5779.6697  0.946582
5779.6812  0.941483
5779.6928  0.942432
5779.7044  0.949456
5779.7159  0.960499
5779.7275  0.972274
5779.7390  0.982685
5779.7506  0.990353
5779.7622  0.995167
5779.7737  0.997777
5779.7853  0.998947
5779.7968  0.999375
5779.8084  0.999730
5779.8199  0.999798
5779.8315  0.999859
5779.8431  0.999879
5779.8546  0.999897
5779.8662  0.999904
5779.8777  0.999911
5779.8893  0.999927
5779.9009  0.999943
5779.9124  0.999958
5779.9240  0.999974
5779.9355  0.999928
5779.9471  0.999881
5779.9587  0.999834
5779.9702  0.999786
5779.9818  0.999288
5779.9933  0.998726
5780.0049  0.998165
5780.0165  0.997603
5780.0280  0.996593
5780.0396  0.995457
5780.0511  0.994322
5780.0627  0.993187
5780.0743  0.992113
5780.0858  0.990014
5780.0974  0.985644
5780.1089  0.977889
5780.1205  0.966815
5780.1321  0.954007
5780.1436  0.941815
5780.1552  0.934493
5780.1667  0.934688
5780.1783  0.941813
5780.1899  0.953917
5780.2014  0.967253
5780.2130  0.978568
5780.2245  0.985641
5780.2361  0.988458
5780.2477  0.987580
5780.2592  0.984224
5780.2708  0.979602
5780.2824  0.973429
5780.2939  0.963383
5780.3055  0.945897
5780.3170  0.917828
5780.3286  0.878482
5780.3402  0.831382
5780.3517  0.784213
5780.3633  0.745615
5780.3748  0.721915
5780.3864  0.716707
5780.3980  0.730603
5780.4095  0.761924
5780.4211  0.806306
5780.4326  0.855847
5780.4442  0.902987
5780.4558  0.940313
5780.4673  0.966050
5780.4789  0.981079
5780.4904  0.986759
5780.5020  0.983558
5780.5136  0.968706
5780.5251  0.933848
5780.5367  0.870788
5780.5483  0.781274
5780.5598  0.680130
5780.5714  0.589958
5780.5829  0.526626
5780.5945  0.496279
5780.6061  0.498547
5780.6176  0.534090
5780.6292  0.601927
5780.6407  0.695221
5780.6523  0.795577
5780.6639  0.880358
5780.6754  0.935816
5780.6870  0.962440
5780.6985  0.968087
5780.7101  0.959592
5780.7217  0.939379
5780.7332  0.907802
5780.7448  0.863434
5780.7564  0.807442
5780.7679  0.747855
5780.7795  0.694892
5780.7910  0.659549
5780.8026  0.648647
5780.8142  0.664746
5780.8257  0.705986
5780.8373  0.763670
5780.8488  0.823077
5780.8604  0.867904
5780.8720  0.890577
5780.8835  0.895017
5780.8951  0.892461
5780.9067  0.893172
5780.9182  0.902136
5780.9298  0.919449
5780.9413  0.940737
5780.9529  0.961437
5780.9645  0.977664
5780.9760  0.988376
5780.9876  0.994200
5780.9992  0.997303
5781.0107  0.998401
5781.0223  0.998682
5781.0338  0.998799
5781.0454  0.998411
5781.0570  0.997527
5781.0685  0.996333
5781.0801  0.992744
5781.0916  0.984711
5781.1032  0.969021
5781.1148  0.942388
5781.1263  0.902079
5781.1379  0.851557
5781.1495  0.799521
5781.1610  0.757264
5781.1726  0.733966
5781.1841  0.733668
5781.1957  0.757135
5781.2073  0.799224
5781.2188  0.851240
5781.2304  0.901699
5781.2420  0.941184
5781.2535  0.967016
5781.2651  0.980908
5781.2766  0.987079
5781.2882  0.989144
5781.2998  0.989635
5781.3113  0.988675
5781.3229  0.987074
5781.3345  0.984358
5781.3460  0.981577
5781.3576  0.979543
5781.3691  0.979250
5781.3807  0.981146
5781.3923  0.984202
5781.4038  0.987940
5781.4154  0.991596
5781.4270  0.993880
5781.4385  0.994868
5781.4501  0.994708
5781.4617  0.993637
5781.4732  0.992267
5781.4848  0.991355
5781.4963  0.991323
5781.5079  0.992394
5781.5195  0.993986
5781.5310  0.995712
5781.5426  0.997038
5781.5542  0.997948
5781.5657  0.998782
5781.5773  0.998760
5781.5888  0.998738
5781.6004  0.997755
5781.6120  0.995256
5781.6235  0.990249
5781.6351  0.980948
5781.6467  0.966489
5781.6582  0.946947
5781.6698  0.923386
5781.6814  0.896358
5781.6929  0.864612
5781.7045  0.827427
5781.7160  0.785510
5781.7276  0.745193
5781.7392  0.716275
5781.7507  0.706624
5781.7623  0.720057
5781.7739  0.756006
5781.7854  0.807446
5781.7970  0.864204
5781.8085  0.914700
5781.8201  0.951294
5781.8317  0.974040
5781.8432  0.986068
5781.8548  0.991672
5781.8664  0.994485
5781.8779  0.995373
5781.8895  0.995841
5781.9011  0.995843
5781.9126  0.995761
5781.9242  0.996270
5781.9358  0.996769
5781.9473  0.997235
5781.9589  0.997522
5781.9704  0.997445
5781.9820  0.996951
5781.9936  0.995073
5782.0051  0.990135
5782.0167  0.977335
5782.0283  0.947229
5782.0398  0.884439
5782.0514  0.777056
5782.0630  0.633060
5782.0745  0.486075
5782.0861  0.371207
5782.0976  0.298841
5782.1092  0.259590
5782.1208  0.242501
5782.1323  0.241539
5782.1439  0.256913
5782.1555  0.295203
5782.1670  0.369482
5782.1786  0.491447
5782.1902  0.649026
5782.2017  0.799909
5782.2133  0.905542
5782.2249  0.961748
5782.2364  0.985720
5782.2480  0.994193
5782.2595  0.997269
5782.2711  0.998071
5782.2827  0.998413
5782.2942  0.998435
5782.3058  0.998257
5782.3174  0.997380
5782.3289  0.996158
5782.3405  0.994586
5782.3521  0.992617
5782.3636  0.990843
5782.3752  0.989634
5782.3868  0.989291
5782.3983  0.990469
5782.4099  0.991751
5782.4215  0.993769
5782.4330  0.995777
5782.4446  0.997070
5782.4561  0.998363
5782.4677  0.998805
5782.4793  0.999153
5782.4908  0.998871
5782.5024  0.998417
5782.5140  0.997045
5782.5255  0.995227
5782.5371  0.992594
5782.5487  0.988876
5782.5602  0.984621
5782.5718  0.980478
5782.5834  0.977348
5782.5949  0.976232
5782.6065  0.977466
5782.6181  0.980463
5782.6296  0.985074
5782.6412  0.989555
5782.6528  0.993357
5782.6643  0.996196
5782.6759  0.997958
5782.6875  0.998753
5782.6990  0.999547
5782.7106  0.999619
5782.7221  0.999636
5782.7337  0.999452
5782.7453  0.999123
5782.7568  0.998794
5782.7684  0.998465
5782.7800  0.998135
5782.7915  0.997172
5782.8031  0.996122
5782.8147  0.995073
5782.8262  0.994024
5782.8378  0.993307
5782.8494  0.994088
5782.8609  0.994868
5782.8725  0.995848
5782.8841  0.996909
5782.8956  0.997768
5782.9072  0.997997
5782.9188  0.998227
5782.9303  0.997567
5782.9419  0.996645
5782.9535  0.995054
5782.9650  0.990060
5782.9766  0.978116
5782.9882  0.954209
5782.9997  0.911152
5783.0113  0.847059
5783.0229  0.769560
5783.0344  0.693912
5783.0460  0.635091
5783.0576  0.602420
5783.0691  0.598901
5783.0807  0.624430
5783.0923  0.676132
5783.1038  0.746501
5783.1154  0.821813
5783.1270  0.887940
5783.1385  0.936162
5783.1501  0.966258
5783.1617  0.982616
5783.1732  0.991259
5783.1848  0.995372
5783.1964  0.997312
5783.2079  0.998162
5783.2195  0.998671
5783.2311  0.998928
5783.2426  0.998898
5783.2542  0.998854
5783.2657  0.998809
5783.2773  0.998765
5783.2889  0.998720
5783.3004  0.998371
5783.3120  0.997922
5783.3236  0.997473
5783.3351  0.997024
5783.3467  0.996575
5783.3583  0.996686
5783.3698  0.997228
5783.3814  0.997661
5783.3930  0.998026
5783.4045  0.998154
5783.4161  0.997932
5783.4277  0.996812
5783.4393  0.994740
5783.4508  0.991841
5783.4624  0.988088
5783.4740  0.983906
5783.4855  0.980823
5783.4971  0.979304
5783.5087  0.980269
5783.5202  0.982804
5783.5318  0.986827
5783.5434  0.990701
5783.5549  0.993971
5783.5665  0.996292
5783.5781  0.997136
5783.5896  0.997411
5783.6012  0.997223
5783.6128  0.996795
5783.6243  0.996425
5783.6359  0.996248
5783.6475  0.996498
5783.6590  0.996749
5783.6706  0.997053
5783.6822  0.997362
5783.6937  0.997515
5783.7053  0.997397
5783.7169  0.996857
5783.7284  0.995568
5783.7400  0.992109
5783.7516  0.983606
5783.7631  0.964746
5783.7747  0.925951
5783.7863  0.859715
5783.7978  0.767944
5783.8094  0.666631
5783.8210  0.577125
5783.8325  0.513109
5783.8441  0.478466
5783.8557  0.471509
5783.8672  0.491050
5783.8788  0.535555
5783.8904  0.602066
5783.9019  0.682862
5783.9135  0.765223
5783.9251  0.837488
5783.9366  0.892757
5783.9482  0.930886
5783.9598  0.955310
5783.9714  0.970279
5783.9829  0.979527
5783.9945  0.984877
5784.0061  0.987497
5784.0176  0.989100
5784.0292  0.989431
5784.0408  0.989893
5784.0523  0.990415
5784.0639  0.990923
5784.0755  0.991398
5784.0870  0.991872
5784.0986  0.992452
5784.1102  0.993050
5784.1217  0.993674
5784.1333  0.994577
5784.1449  0.995831
5784.1564  0.996921
5784.1680  0.997845
5784.1796  0.998578
5784.1911  0.998888
5784.2027  0.998733
5784.2143  0.998379
5784.2259  0.998025
5784.2374  0.997111
5784.2490  0.996082
5784.2606  0.995054
5784.2721  0.994755
5784.2837  0.993578
5784.2953  0.991212
5784.3068  0.986517
5784.3184  0.980644
5784.3300  0.972964
5784.3415  0.965273
5784.3531  0.960019
5784.3647  0.958324
5784.3762  0.961866
5784.3878  0.968507
5784.3994  0.976844
5784.4110  0.984807
5784.4225  0.991214
5784.4341  0.995066
5784.4457  0.997368
5784.4572  0.998560
5784.4688  0.999046
5784.4804  0.999141
5784.4919  0.998982
5784.5035  0.998798
5784.5151  0.998227
5784.5266  0.997040
5784.5382  0.995853
5784.5498  0.992136
5784.5613  0.983990
5784.5729  0.966046
5784.5845  0.930641
5784.5961  0.870787
5784.6076  0.787854
5784.6192  0.694791
5784.6308  0.611606
5784.6423  0.553550
5784.6539  0.526818
5784.6655  0.532775
5784.6770  0.570790
5784.6886  0.638428
5784.7002  0.727167
5784.7117  0.818689
5784.7233  0.894402
5784.7349  0.944983
5784.7465  0.973253
5784.7580  0.987004
5784.7696  0.992797
5784.7812  0.994744
5784.7927  0.995878
5784.8043  0.995657
5784.8159  0.995103
5784.8274  0.993933
5784.8390  0.992551
5784.8506  0.990256
5784.8622  0.987259
5784.8737  0.979495
5784.8853  0.961339
5784.8969  0.924800
5784.9084  0.863375
5784.9200  0.779953
5784.9316  0.688973
5784.9431  0.609925
5784.9547  0.555783
5784.9663  0.531323
5784.9779  0.537675
5784.9894  0.574138
5785.0010  0.638879
5785.0126  0.723781
5785.0241  0.811910
5785.0357  0.885508
5785.0473  0.935721
5785.0588  0.964255
5785.0704  0.978655
5785.0820  0.985456
5785.0936  0.989747
5785.1051  0.991897
5785.1167  0.992977
5785.1283  0.993225
5785.1398  0.992652
5785.1514  0.990258
5785.1630  0.983455
5785.1745  0.968041
5785.1861  0.932895
5785.1977  0.867061
5785.2093  0.766225
5785.2208  0.646565
5785.2324  0.536297
5785.2440  0.454577
5785.2555  0.404433
5785.2671  0.380261
5785.2787  0.377189
5785.2902  0.392612
5785.3018  0.425919
5785.3134  0.476658
5785.3250  0.542220
5785.3365  0.617486
5785.3481  0.696001
5785.3597  0.772079
5785.3712  0.839678
5785.3828  0.894377
5785.3944  0.934248
5785.4060  0.960229
5785.4175  0.975067
5785.4291  0.983371
5785.4407  0.986242
5785.4522  0.986254
5785.4638  0.982151
5785.4754  0.974130
5785.4870  0.959479
5785.4985  0.938632
5785.5101  0.911594
5785.5217  0.881557
5785.5332  0.852966
5785.5448  0.829803
5785.5564  0.815875
5785.5679  0.811963
5785.5795  0.814001
5785.5911  0.816904
5785.6027  0.813354
5785.6142  0.799100
5785.6258  0.776155
5785.6374  0.751165
5785.6489  0.730934
5785.6605  0.718103
5785.6721  0.708625
5785.6837  0.695489
5785.6952  0.672362
5785.7068  0.642117
5785.7184  0.614807
5785.7299  0.601929
5785.7415  0.611144
5785.7531  0.645754
5785.7647  0.704475
5785.7762  0.778480
5785.7878  0.852640
5785.7994  0.914091
5785.8109  0.954283
5785.8225  0.975733
5785.8341  0.984028
5785.8457  0.984354
5785.8572  0.978808
5785.8688  0.967689
5785.8804  0.951237
5785.8919  0.929965
5785.9035  0.906753
5785.9151  0.883603
5785.9267  0.862600
5785.9382  0.844331
5785.9498  0.830294
5785.9614  0.822632
5785.9730  0.824052
5785.9845  0.836245
5785.9961  0.859264
5786.0077  0.889665
5786.0192  0.921558
5786.0308  0.949892
5786.0424  0.970907
5786.0540  0.982390
5786.0655  0.987099
5786.0771  0.986199
5786.0887  0.980927
5786.1002  0.973296
5786.1118  0.964820
5786.1234  0.956872
5786.1350  0.951854
5786.1465  0.949779
5786.1581  0.951976
5786.1697  0.958054
5786.1813  0.966587
5786.1928  0.976053
5786.2044  0.984560
5786.2160  0.990928
5786.2275  0.994790
5786.2391  0.996323
5786.2507  0.996757
5786.2623  0.996237
5786.2738  0.995292
5786.2854  0.994241
5786.2970  0.993554
5786.3085  0.993461
5786.3201  0.993700
5786.3317  0.994751
5786.3433  0.995802
5786.3548  0.996814
5786.3664  0.997820
5786.3780  0.998530
5786.3896  0.999015
5786.4011  0.999338
5786.4127  0.999233
5786.4243  0.999128
5786.4358  0.998354
5786.4474  0.996384
5786.4590  0.992407
5786.4706  0.985514
5786.4821  0.975312
5786.4937  0.962292
5786.5053  0.947960
5786.5169  0.936074
5786.5284  0.930164
5786.5400  0.931773
5786.5516  0.939933
5786.5632  0.952734
5786.5747  0.966454
5786.5863  0.978484
5786.5979  0.987132
5786.6094  0.992414
5786.6210  0.996204
5786.6326  0.997753
5786.6442  0.998813
5786.6557  0.999310
5786.6673  0.999516
5786.6789  0.999642
5786.6905  0.999694
5786.7020  0.999710
5786.7136  0.999713
5786.7252  0.999708
5786.7368  0.999702
5786.7483  0.999641
5786.7599  0.999212
5786.7715  0.998782
5786.7830  0.998322
5786.7946  0.997089
5786.8062  0.995532
5786.8178  0.993641
5786.8293  0.991768
5786.8409  0.990209
5786.8525  0.989120
5786.8641  0.989183
5786.8756  0.989676
5786.8872  0.990507
5786.8988  0.991316
5786.9104  0.991706
5786.9219  0.991621
5786.9335  0.989831
5786.9451  0.985107
5786.9567  0.975346
5786.9682  0.958661
5786.9798  0.935917
5786.9914  0.909667
5787.0029  0.886108
5787.0145  0.871041
5787.0261  0.869577
5787.0377  0.882382
5787.0492  0.905719
5787.0608  0.933172
5787.0724  0.958186
5787.0840  0.976627
5787.0955  0.988012
5787.1071  0.993943
5787.1187  0.996168
5787.1303  0.997009
5787.1418  0.996664
5787.1534  0.995623
5787.1650  0.993486
5787.1766  0.989870
5787.1881  0.982609
5787.1997  0.969306
5787.2113  0.948815
5787.2229  0.919025
5787.2344  0.883177
5787.2460  0.845572
5787.2576  0.812878
5787.2692  0.790285
5787.2807  0.782090
5787.2923  0.788822
5787.3039  0.809882
5787.3155  0.840988
5787.3270  0.877093
5787.3386  0.912420
5787.3502  0.942352
5787.3618  0.964590
5787.3733  0.978979
5787.3849  0.987806
5787.3965  0.992391
5787.4081  0.994361
5787.4196  0.996023
5787.4312  0.997223
5787.4428  0.997570
5787.4544  0.997918
5787.4659  0.998135
5787.4775  0.998335
5787.4891  0.998485
5787.5007  0.998563
5787.5122  0.998640
5787.5238  0.998676
5787.5354  0.998709
5787.5470  0.998742
5787.5585  0.998775
5787.5701  0.998807
5787.5817  0.998840
5787.5933  0.998873
5787.6048  0.998906
5787.6164  0.998920
5787.6280  0.998843
5787.6396  0.998765
5787.6511  0.998688
5787.6627  0.998611
5787.6743  0.998534
5787.6859  0.998456
5787.6974  0.998379
5787.7090  0.998302
5787.7206  0.998168
5787.7322  0.997954
5787.7437  0.997699
5787.7553  0.997302
5787.7669  0.996893
5787.7785  0.996139
5787.7900  0.994661
5787.8016  0.991435
5787.8132  0.983395
5787.8248  0.964816
5787.8363  0.924304
5787.8479  0.850209
5787.8595  0.742546
5787.8711  0.620528
5787.8826  0.512874
5787.8942  0.436356
5787.9058  0.392358
5787.9174  0.376572
5787.9289  0.385523
5787.9405  0.420626
5787.9521  0.485794
5787.9637  0.581728
5787.9752  0.696189
5787.9868  0.804794
5787.9984  0.886348
5788.0100  0.936481
5788.0216  0.962998
5788.0331  0.974766
5788.0447  0.979468
5788.0563  0.980829
5788.0679  0.980889
5788.0794  0.980968
5788.0910  0.982758
5788.1026  0.985257
5788.1142  0.988596
5788.1257  0.991810
5788.1373  0.994645
5788.1489  0.996477
5788.1605  0.997825
5788.1720  0.998413
5788.1836  0.998786
5788.1952  0.998973
5788.2068  0.999052
5788.2183  0.999108
5788.2299  0.999136
5788.2415  0.999145
5788.2531  0.999115
5788.2647  0.998895
5788.2762  0.998366
5788.2878  0.996881
5788.2994  0.993083
5788.3110  0.985711
5788.3225  0.972239
5788.3341  0.952150
5788.3457  0.927169
5788.3573  0.902220
5788.3688  0.883422
5788.3804  0.875643
5788.3920  0.882327
5788.4036  0.900461
5788.4151  0.925231
5788.4267  0.950370
5788.4383  0.970953
5788.4499  0.984948
5788.4615  0.992526
5788.4730  0.996629
5788.4846  0.998135
5788.4962  0.998660
5788.5078  0.998556
5788.5193  0.997693
5788.5309  0.996204
5788.5425  0.993560
5788.5541  0.990699
5788.5657  0.987187
5788.5772  0.983910
5788.5888  0.982440
5788.6004  0.983141
5788.6120  0.985468
5788.6235  0.988759
5788.6351  0.992174
5788.6467  0.994878
5788.6583  0.996522
5788.6698  0.998081
5788.6814  0.998308
5788.6930  0.998535
5788.7046  0.998113
5788.7162  0.997556
5788.7277  0.996998
5788.7393  0.996441
5788.7509  0.995672
5788.7625  0.994530
5788.7740  0.993388
5788.7856  0.992247
5788.7972  0.991105
5788.8088  0.990864
5788.8204  0.990817
5788.8319  0.990727
5788.8435  0.990030
5788.8551  0.987580
5788.8667  0.983382
5788.8782  0.974858
5788.8898  0.959610
5788.9014  0.936201
5788.9130  0.901025
5788.9246  0.856628
5788.9361  0.805702
5788.9477  0.756049
5788.9593  0.714203
5788.9709  0.686373
5788.9824  0.675665
5788.9940  0.682715
5789.0056  0.707479
5789.0172  0.747055
5789.0288  0.796177
5789.0403  0.847144
5789.0519  0.890487
5789.0635  0.919502
5789.0751  0.931176
5789.0866  0.925978
5789.0982  0.907696
5789.1098  0.882651
5789.1214  0.857724
5789.1330  0.837683
5789.1445  0.828515
5789.1561  0.831642
5789.1677  0.846479
5789.1793  0.870458
5789.1908  0.899133
5789.2024  0.927710
5789.2140  0.951844
5789.2256  0.969965
5789.2372  0.981973
5789.2487  0.989337
5789.2603  0.993545
5789.2719  0.995442
5789.2835  0.996807
5789.2951  0.997128
5789.3066  0.997121
5789.3182  0.996744
5789.3298  0.995937
5789.3414  0.995009
5789.3529  0.993994
5789.3645  0.993242
5789.3761  0.992790
5789.3877  0.993247
5789.3993  0.993929
5789.4108  0.995054
5789.4224  0.996279
5789.4340  0.997260
5789.4456  0.998191
5789.4572  0.998686
5789.4687  0.999103
5789.4803  0.999235
5789.4919  0.999322
5789.5035  0.999409
5789.5151  0.999496
5789.5266  0.999521
5789.5382  0.999538
5789.5498  0.999555
5789.5614  0.999572
5789.5729  0.999583
5789.5845  0.999593
5789.5961  0.999603
5789.6077  0.999613
5789.6193  0.999487
5789.6308  0.999354
5789.6424  0.999220
5789.6540  0.999087
5789.6656  0.998380
5789.6772  0.996803
5789.6887  0.994064
5789.7003  0.989981
5789.7119  0.984894
5789.7235  0.979739
5789.7351  0.975854
5789.7466  0.974260
5789.7582  0.975819
5789.7698  0.979447
5789.7814  0.984048
5789.7930  0.988310
5789.8045  0.991409
5789.8161  0.993180
5789.8277  0.993891
5789.8393  0.994033
5789.8509  0.994153
5789.8624  0.994279
5789.8740  0.994589
5789.8856  0.994899
5789.8972  0.995600
5789.9088  0.996445
5789.9203  0.997273
5789.9319  0.998093
5789.9435  0.998718
5789.9551  0.999240
5789.9667  0.999565
5789.9782  0.999768
5789.9898  0.999870
5790.0014  0.999898
5790.0130  0.999927
5790.0246  0.999956
5790.0361  0.999947
5790.0477  0.999902
5790.0593  0.999856
5790.0709  0.999811
5790.0825  0.999792
5790.0940  0.999809
5790.1056  0.999826
5790.1172  0.999843
5790.1288  0.999859
5790.1404  0.999876
5790.1519  0.999893
5790.1635  0.999895
5790.1751  0.999864
5790.1867  0.999833
5790.1983  0.999802
5790.2098  0.999771
5790.2214  0.999740
5790.2330  0.999709
5790.2446  0.999685
5790.2562  0.999694
5790.2677  0.999703
5790.2793  0.999711
5790.2909  0.999364
5790.3025  0.998780
5790.3141  0.998197
5790.3256  0.997553
5790.3372  0.995066
5790.3488  0.990718
5790.3604  0.984203
5790.3720  0.975962
5790.3835  0.967409
5790.3951  0.960635
5790.4067  0.957605
5790.4183  0.959583
5790.4299  0.965750
5790.4415  0.974246
5790.4530  0.982781
5790.4646  0.989643
5790.4762  0.994265
5790.4878  0.996901
5790.4994  0.998098
5790.5109  0.998259
5790.5225  0.998233
5790.5341  0.997353
5790.5457  0.996259
5790.5573  0.994229
5790.5688  0.991125
5790.5804  0.986277
5790.5920  0.978975
5790.6036  0.968556
5790.6152  0.955118
5790.6267  0.941342
5790.6383  0.930781
5790.6499  0.926894
5790.6615  0.931204
5790.6731  0.942528
5790.6847  0.957362
5790.6962  0.971828
5790.7078  0.983176
5790.7194  0.990428
5790.7310  0.994468
5790.7426  0.996282
5790.7541  0.996865
5790.7657  0.996845
5790.7773  0.996537
5790.7889  0.996006
5790.8005  0.995308
5790.8121  0.994037
5790.8236  0.992088
5790.8352  0.988585
